Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-12-10,24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000,1310
2018-12-11,24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000,1311
2018-12-12,24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000,1312
2018-12-13,24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000,1313
2018-12-14,24408.03906,24431.14063,24033.78906,24100.50977,24100.50977,416940000,1314
2018-12-17,23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000,1315
2018-12-18,23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000,1316
2018-12-19,23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000,1317
2018-12-20,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000,1318
2018-12-21,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000,1319
2018-12-24,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000,1320
2018-12-26,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000,1321
2018-12-27,22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000,1322
2018-12-28,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000,1323
2018-12-31,23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000,1324
2019-01-02,23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000,1325
2019-01-03,23176.39063,23176.39063,22638.41016,22686.2207,22686.2207,424240000,1326
2019-01-04,22894.91992,23518.64063,22894.91992,23433.16016,23433.16016,396020000,1327
2019-01-07,23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000,1328
2019-01-08,23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000,1329
2019-01-09,23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000,1330
2019-01-10,23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000,1331
2019-01-11,23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000,1332
2019-01-14,23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000,1333
2019-01-15,23914.10938,24099.14063,23887.92969,24065.58984,24065.58984,291570000,1334
2019-01-16,24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000,1335
2019-01-17,24147.08984,24474.46094,24088.90039,24370.09961,24370.09961,288590000,1336
2019-01-18,24534.18945,24750.2207,24459.0293,24706.34961,24706.34961,372970000,1337
2019-01-22,24607.75977,24607.75977,24244.31055,24404.48047,24404.48047,338480000,1338
2019-01-23,24577.25,24700.98047,24307.16992,24575.61914,24575.61914,318600000,1339
2019-01-24,24579.96094,24626.30078,24422.73047,24553.24023,24553.24023,320170000,1340
2019-01-25,24687.21094,24860.15039,24676.75,24737.19922,24737.19922,376890000,1341
2019-01-28,24596.98047,24596.98047,24323.93945,24528.2207,24528.2207,347170000,1342
2019-01-29,24519.61914,24674.86914,24504.03906,24579.96094,24579.96094,330870000,1343
2019-01-30,24826.51953,25109.61914,24790.90039,25014.85938,25014.85938,397330000,1344
2019-01-31,24954.48047,25049.61914,24842.08984,24999.66992,24999.66992,507350000,1345
2019-02-01,25025.31055,25193.15039,24982.49023,25063.89063,25063.89063,372090000,1346
2019-02-04,25062.11914,25239.91016,24977.66992,25239.36914,25239.36914,298540000,1347
2019-02-05,25287.92969,25427.32031,25287.65039,25411.51953,25411.51953,310650000,1348
2019-02-06,25371.57031,25439.03906,25312.06055,25390.30078,25390.30078,247590000,1349
2019-02-07,25265.81055,25314.25977,25000.51953,25169.5293,25169.5293,295460000,1350
2019-02-08,25042.35938,25106.39063,24883.03906,25106.33008,25106.33008,248210000,1351
2019-02-11,25142.81055,25196.75,25009.09961,25053.10938,25053.10938,241700000,1352
2019-02-12,25152.0293,25458.98047,25152.0293,25425.75977,25425.75977,278110000,1353
2019-02-13,25480.85938,25625.94922,25480.85938,25543.26953,25543.26953,263330000,1354
2019-02-14,25460.65039,25558.90039,25308.08984,25439.39063,25439.39063,313010000,1355
2019-02-15,25564.63086,25883.7207,25564.63086,25883.25,25883.25,328530000,1356
2019-02-19,25849.84961,25961.43945,25820.00977,25891.32031,25891.32031,280620000,1357
2019-02-20,25872.25977,25986.19922,25846.48047,25954.43945,25954.43945,287880000,1358
2019-02-21,25922.41016,25938.88086,25762.21094,25850.63086,25850.63086,255710000,1359
2019-02-22,25906.26953,26052.90039,25906.26953,26031.81055,26031.81055,279760000,1360
2019-02-25,26126.15039,26241.41992,26080.66016,26091.94922,26091.94922,281600000,1361
2019-02-26,26051.60938,26155.28906,25966.00977,26057.98047,26057.98047,257850000,1362
2019-02-27,25995.59961,26039.67969,25877.24023,25985.16016,25985.16016,255380000,1363
2019-02-28,25984.2793,26029.21094,25896.56055,25916,25916,338520000,1364
2019-03-01,26019.66992,26143.91992,25914.36914,26026.32031,26026.32031,289890000,1365
2019-03-04,26122.18945,26155.98047,25611.55078,25819.65039,25819.65039,295510000,1366
2019-03-05,25829.07031,25877.15039,25725.63086,25806.63086,25806.63086,252260000,1367
2019-03-06,25818.75977,25837.60938,25633.71094,25673.46094,25673.46094,256250000,1368
2019-03-07,25645.44922,25645.44922,25352.55078,25473.23047,25473.23047,289140000,1369
2019-03-08,25347.38086,25466.14063,25252.46094,25450.24023,25450.24023,270500000,1370
2019-03-11,25208,25661.63086,25208,25650.88086,25650.88086,309790000,1371
2019-03-12,25600.30078,25675.43945,25522.16992,25554.66016,25554.66016,317730000,1372
2019-03-13,25637.23047,25776.49023,25571.31055,25702.89063,25702.89063,331410000,1373
2019-03-14,25692.31055,25752.83984,25621.31055,25709.93945,25709.93945,302790000,1374
2019-03-15,25720.96094,25927.91016,25649.69922,25848.86914,25848.86914,616910000,1375
2019-03-18,25801.88086,25924.76953,25785.66016,25914.09961,25914.09961,303170000,1376
2019-03-19,25987.86914,26109.67969,25814.91992,25887.38086,25887.38086,342250000,1377
2019-03-20,25867.78906,25929.51953,25670.63086,25745.66992,25745.66992,321980000,1378
2019-03-21,25688.43945,26009.90039,25657.7793,25962.50977,25962.50977,335250000,1379
2019-03-22,25844.65039,25877.00977,25501.44922,25502.32031,25502.32031,386510000,1380
2019-03-25,25490.7207,25603.26953,25372.25977,25516.83008,25516.83008,303120000,1381
2019-03-26,25649.56055,25796.28906,25544.7793,25657.73047,25657.73047,305110000,1382
2019-03-27,25676.33984,25758.16992,25425.26953,25625.58984,25625.58984,270340000,1383
2019-03-28,25693.32031,25743.41016,25576.68945,25717.46094,25717.46094,237170000,1384
2019-03-29,25827.31055,25949.32031,25771.66992,25928.67969,25928.67969,300620000,1385
2019-04-01,26075.09961,26280.90039,26071.68945,26258.41992,26258.41992,295570000,1386
2019-04-02,26213.55078,26221.24023,26122.31055,26179.13086,26179.13086,250940000,1387
2019-04-03,26238.0293,26282.16992,26138.4707,26218.13086,26218.13086,271980000,1388
2019-04-04,26213.41992,26398.90039,26212.7793,26384.63086,26384.63086,233040000,1389
2019-04-05,26427.56055,26487.57031,26370.82031,26424.99023,26424.99023,229550000,1390
2019-04-08,26312.66992,26344.65039,26246.0293,26341.01953,26341.01953,229380000,1391
2019-04-09,26243.53906,26246.33984,26103.14063,26150.58008,26150.58008,244410000,1392
2019-04-10,26173.71094,26209.49023,26101.24023,26157.16016,26157.16016,203130000,1393
2019-04-11,26188.21094,26229.88086,26062.58984,26143.05078,26143.05078,211680000,1394
2019-04-12,26357.78906,26436.67969,26309.7207,26412.30078,26412.30078,369910000,1395
2019-04-15,26407.75977,26424.84961,26316.41992,26384.76953,26384.76953,250620000,1396
2019-04-16,26482.18945,26530.71094,26397.18945,26452.66016,26452.66016,302340000,1397
2019-04-17,26468.5293,26501.01953,26391.85938,26449.53906,26449.53906,367780000,1398
2019-04-18,26463.36914,26602.41992,26444.5293,26559.53906,26559.53906,332850000,1399
2019-04-22,26510.76953,26553.05078,26458.60938,26511.05078,26511.05078,232570000,1400
2019-04-23,26513.83008,26695.96094,26503.56055,26656.39063,26656.39063,311690000,1401
2019-04-24,26652.56055,26680.58008,26582.85938,26597.05078,26597.05078,283370000,1402
2019-04-25,26426.36914,26536.48047,26310.2793,26462.08008,26462.08008,296730000,1403
2019-04-26,26454.61914,26543.56055,26392.55078,26543.33008,26543.33008,317290000,1404
2019-04-29,26559.86914,26602.53906,26520.75,26554.39063,26554.39063,279450000,1405
2019-04-30,26594.56055,26614.03906,26419.4707,26592.91016,26592.91016,340320000,1406
2019-05-01,26639.06055,26689.39063,26426.38086,26430.14063,26430.14063,303850000,1407
2019-05-02,26407.15039,26454.68945,26180.35938,26307.78906,26307.78906,287610000,1408
2019-05-03,26379.14063,26534.96094,26370.08984,26504.94922,26504.94922,248900000,1409
2019-05-06,26160.61914,26476.26953,26033.94922,26438.48047,26438.48047,283020000,1410
2019-05-07,26276.90039,26276.90039,25789.71094,25965.08984,25965.08984,334960000,1411
2019-05-08,25933.78906,26118.09961,25889.41016,25967.33008,25967.33008,276420000,1412
2019-05-09,25878.84961,25884.89063,25517.39063,25828.35938,25828.35938,334760000,1413
2019-05-10,25763.7207,26019.32031,25469.85938,25942.36914,25942.36914,294580000,1414
2019-05-13,25568.06055,25568.06055,25222.50977,25324.99023,25324.99023,361240000,1415
2019-05-14,25384.0293,25688.96094,25384.0293,25532.05078,25532.05078,291570000,1416
2019-05-15,25400.13086,25724.89063,25341.93945,25648.01953,25648.01953,270720000,1417
2019-05-16,25692.14063,25957.63086,25692.14063,25862.67969,25862.67969,320960000,1418
2019-05-17,25719.94922,25948.74023,25657.7793,25764,25764,283760000,1419
2019-05-20,25655.31055,25751.71094,25560.55078,25679.90039,25679.90039,279560000,1420
2019-05-21,25782.33984,25898.26953,25779.60938,25877.33008,25877.33008,260870000,1421
2019-05-22,25818.46094,25878.21094,25755.10938,25776.60938,25776.60938,241760000,1422
2019-05-23,25657.99023,25657.99023,25328.08984,25490.4707,25490.4707,316940000,1423
2019-05-24,25551.07031,25670.81055,25496.19922,25585.68945,25585.68945,201370000,1424
2019-05-28,25616.55078,25717.63086,25342.2793,25347.76953,25347.76953,358980000,1425
2019-05-29,25231.46094,25231.46094,24938.24023,25126.41016,25126.41016,298930000,1426
2019-05-30,25139.93945,25218.53906,25066.75,25169.88086,25169.88086,215240000,1427
2019-05-31,25046.31055,25046.31055,24809.50977,24815.03906,24815.03906,292230000,1428
2019-06-03,24830.16016,24935.21094,24680.57031,24819.7793,24819.7793,328240000,1429
2019-06-04,24962.82031,25343.76953,24962.82031,25332.17969,25332.17969,281690000,1430
2019-06-05,25451,25544.66016,25373.58008,25539.57031,25539.57031,262660000,1431
2019-06-06,25567.44922,25800.30078,25518.05078,25720.66016,25720.66016,248070000,1432
2019-06-07,25768.7207,26072.75,25768.7207,25983.93945,25983.93945,263010000,1433
2019-06-10,26090.2207,26210.60938,26054.31055,26062.67969,26062.67969,249280000,1434
2019-06-11,26180.58984,26248.66992,25998.86914,26048.50977,26048.50977,253490000,1435
2019-06-12,26040.30078,26082.09961,25958.66016,26004.83008,26004.83008,223690000,1436
2019-06-13,26036.93945,26146.91016,25995.71094,26106.76953,26106.76953,213400000,1437
2019-06-14,26076.35938,26162.2793,25988.08984,26089.60938,26089.60938,208020000,1438
2019-06-17,26108.5293,26165.7793,26049.80078,26112.5293,26112.5293,199500000,1439
2019-06-18,26228.90039,26527.18945,26227.80078,26465.53906,26465.53906,273490000,1440
2019-06-19,26490.16016,26569.75,26415.05078,26504,26504,240950000,1441
2019-06-20,26665.38086,26798.63086,26539.68945,26753.16992,26753.16992,278170000,1442
2019-06-21,26749.11914,26907.36914,26705.86914,26719.13086,26719.13086,485560000,1443
2019-06-24,26727.60938,26806.51953,26723.36914,26727.53906,26727.53906,232390000,1444
2019-06-25,26731.60938,26752.31055,26527.66016,26548.2207,26548.2207,282160000,1445
2019-06-26,26599.41992,26660.03906,26536.33008,26536.82031,26536.82031,274340000,1446
2019-06-27,26523.7207,26607.24023,26465.32031,26526.58008,26526.58008,246930000,1447
2019-06-28,26605.92969,26638.34961,26522.26953,26599.96094,26599.96094,499350000,1448
2019-07-01,26805.85938,26890.64063,26616.21094,26717.42969,26717.42969,267670000,1449
2019-07-02,26719.5293,26787.56055,26632.65039,26786.67969,26786.67969,219270000,1450
2019-07-03,26832.32031,26966,26831.43945,26966,26966,149840000,1451
2019-07-05,26867.75,26950.81055,26733.33008,26922.11914,26922.11914,192170000,1452
2019-07-08,26835.64063,26839.14063,26744.86914,26806.14063,26806.14063,214290000,1453
2019-07-09,26725.11914,26807.69922,26665.57031,26783.49023,26783.49023,218330000,1454
2019-07-10,26851.96094,26983.44922,26813.10938,26860.19922,26860.19922,207990000,1455
2019-07-11,26950.16016,27088.44922,26916.32031,27088.08008,27088.08008,252300000,1456
2019-07-12,27139.49023,27333.78906,27135.44922,27332.0293,27332.0293,248390000,1457
2019-07-15,27364.68945,27364.68945,27294.16992,27359.16016,27359.16016,199730000,1458
2019-07-16,27349.32031,27398.67969,27290.24023,27335.63086,27335.63086,226000000,1459
2019-07-17,27320.91016,27343.06055,27218.38086,27219.84961,27219.84961,193930000,1460
2019-07-18,27191.98047,27266.81055,27068.78906,27222.9707,27222.9707,216070000,1461
2019-07-19,27246.38086,27342.96094,27145.7793,27154.19922,27154.19922,287690000,1462
2019-07-22,27174.17969,27227.76953,27088.90039,27171.90039,27171.90039,216310000,1463
2019-07-23,27231.85938,27368.81055,27204.58008,27349.18945,27349.18945,248850000,1464
2019-07-24,27262.24023,27291.03906,27191.11914,27269.9707,27269.9707,244320000,1465
2019-07-25,27247.39063,27298.42969,27062.48047,27140.98047,27140.98047,241420000,1466
2019-07-26,27166,27213.69922,27123.25,27192.44922,27192.44922,233650000,1467
2019-07-29,27192.24023,27275.84961,27178.06055,27221.34961,27221.34961,250850000,1468
2019-07-30,27145.39063,27224.35938,27069.85938,27198.01953,27198.01953,293250000,1469
2019-07-31,27244.66992,27281.65039,26719.59961,26864.26953,26864.26953,385150000,1470
2019-08-01,26879.85938,27175.58984,26548.71094,26583.41992,26583.41992,386320000,1471
2019-08-02,26528.66016,26570.01953,26249.2207,26485.00977,26485.00977,327640000,1472
2019-08-05,26259.23047,26259.23047,25523.38086,25717.74023,25717.74023,422240000,1473
2019-08-06,25810.61914,26038.67969,25710.86914,26029.51953,26029.51953,318160000,1474
2019-08-07,25814.2207,26073.21094,25440.39063,26007.07031,26007.07031,344790000,1475
2019-08-08,26086.51953,26383.60938,26038.09961,26378.18945,26378.18945,282530000,1476
2019-08-09,26337.08984,26413.35938,26097.64063,26287.43945,26287.43945,240260000,1477
2019-08-12,26169.91016,26178.94922,25824.93945,25896.43945,25896.43945,199390000,1478
2019-08-13,25888.88086,26426.9707,25833.25,26279.91016,26279.91016,308900000,1479
2019-08-14,26035.08008,26035.08008,25471.58984,25479.41992,25479.41992,352250000,1480
2019-08-15,25514.25,25639.68945,25339.59961,25579.39063,25579.39063,332600000,1481
2019-08-16,25678.16992,25929.65039,25678.16992,25886.00977,25886.00977,276210000,1482
2019-08-19,26020.06055,26222.32031,26020.06055,26135.78906,26135.78906,252640000,1483
2019-08-20,26086.85938,26160.11914,25952,25962.43945,25962.43945,238100000,1484
2019-08-21,26145.35938,26268.32031,26141.76953,26202.73047,26202.73047,208790000,1485
2019-08-22,26271.64063,26388.7793,26099.00977,26252.24023,26252.24023,222810000,1486
2019-08-23,26134.21094,26320.28906,25507.17969,25628.90039,25628.90039,364260000,1487
2019-08-26,25826.05078,25941.25,25716.39063,25898.83008,25898.83008,222780000,1488
2019-08-27,26014.46094,26054.01953,25721.84961,25777.90039,25777.90039,263530000,1489
2019-08-28,25712.99023,26041.57031,25637.42969,26036.09961,26036.09961,207070000,1490
2019-08-29,26249.08984,26408.83984,26185.71094,26362.25,26362.25,208650000,1491
2019-08-30,26476.39063,26514.61914,26295.58984,26403.2793,26403.2793,216160000,1492
2019-09-03,26198.25977,26198.25977,25978.2207,26118.01953,26118.01953,223210000,1493
2019-09-04,26301.99023,26362.34961,26244.43945,26355.4707,26355.4707,202710000,1494
2019-09-05,26603.15039,26836.30078,26603.15039,26728.15039,26728.15039,256670000,1495
2019-09-06,26790.25,26860.86914,26708.39063,26797.46094,26797.46094,209700000,1496
2019-09-09,26866.23047,26900.83008,26762.17969,26835.50977,26835.50977,273120000,1497
2019-09-10,26805.83008,26909.42969,26717.05078,26909.42969,26909.42969,322340000,1498
2019-09-11,26928.05078,27137.03906,26885.48047,27137.03906,27137.03906,272590000,1499
2019-09-12,27197.32031,27306.73047,27105.00977,27182.44922,27182.44922,250010000,1500
2019-09-13,27216.66992,27277.55078,27193.94922,27219.51953,27219.51953,255260000,1501
2019-09-16,27146.06055,27172.86914,27032.56055,27076.82031,27076.82031,220620000,1502
2019-09-17,27010.11914,27110.80078,26984.14063,27110.80078,27110.80078,223580000,1503
2019-09-18,27075.39063,27161.92969,26899.15039,27147.08008,27147.08008,212860000,1504
2019-09-19,27186.05078,27272.16992,27064.21094,27094.78906,27094.78906,212360000,1505
2019-09-20,27102.17969,27194.75,26926.67969,26935.07031,26935.07031,497640000,1506
2019-09-23,26851.44922,27011.07031,26831.33984,26949.99023,26949.99023,204240000,1507
2019-09-24,27034.07031,27079.67969,26704.96094,26807.76953,26807.76953,301750000,1508
2019-09-25,26866.71094,27016.56055,26755.85938,26970.71094,26970.71094,237220000,1509
2019-09-26,27004.10938,27015.07031,26803.83984,26891.11914,26891.11914,229180000,1510
2019-09-27,26987.25977,27012.53906,26715.82031,26820.25,26820.25,217780000,1511
2019-09-30,26852.33008,26998.85938,26852.33008,26916.83008,26916.83008,222680000,1512
2019-10-01,26962.53906,27046.21094,26562.2207,26573.03906,26573.03906,260110000,1513
2019-10-02,26425.85938,26438.03906,25974.11914,26078.61914,26078.61914,309640000,1514
2019-10-03,26039.01953,26205.19922,25743.46094,26201.03906,26201.03906,241610000,1515
2019-10-04,26271.69922,26590.74023,26271.69922,26573.7207,26573.7207,221310000,1516
2019-10-07,26502.33008,26655.83984,26424.53906,26478.01953,26478.01953,195200000,1517
2019-10-08,26276.58984,26421.81055,26139.80078,26164.03906,26164.03906,244590000,1518
2019-10-09,26308.23047,26424.31055,26249.75,26346.00977,26346.00977,190060000,1519
2019-10-10,26317.34961,26603.31055,26314.50977,26496.66992,26496.66992,217680000,1520
2019-10-11,26694.19922,27013.9707,26694.19922,26816.58984,26816.58984,282080000,1521
2019-10-14,26766.42969,26874.33008,26749.17969,26787.35938,26787.35938,178620000,1522
2019-10-15,26811.19922,27120.10938,26811.19922,27024.80078,27024.80078,245510000,1523
2019-10-16,26972.31055,27058.33984,26943.28906,27001.98047,27001.98047,214660000,1524
2019-10-17,27032.38086,27112.16016,26970.28906,27025.88086,27025.88086,222540000,1525
2019-10-18,27004.49023,27018.25,26770.13086,26770.19922,26770.19922,288970000,1526
2019-10-21,26852.66992,26852.66992,26747.61914,26827.64063,26827.64063,241030000,1527
2019-10-22,26850.42969,26946.64063,26782.60938,26788.09961,26788.09961,265510000,1528
2019-10-23,26835.24023,26896.89063,26745,26833.94922,26833.94922,247680000,1529
2019-10-24,26893.92969,26931.7793,26714.33984,26805.5293,26805.5293,253590000,1530
2019-10-25,26789.60938,27015.36914,26765.67969,26958.06055,26958.06055,274610000,1531
2019-10-28,27040.33008,27167.88086,27028.71094,27090.7207,27090.7207,290770000,1532
2019-10-29,27061.07031,27165.93945,27039.75977,27071.46094,27071.46094,269610000,1533
2019-10-30,27110.71094,27204.35938,26999.64063,27186.68945,27186.68945,231750000,1534
2019-10-31,27188.36914,27188.36914,26918.28906,27046.23047,27046.23047,273830000,1535
2019-11-01,27142.94922,27347.42969,27142.94922,27347.35938,27347.35938,270870000,1536
2019-11-04,27402.06055,27517.58008,27402.06055,27462.10938,27462.10938,273030000,1537
2019-11-05,27500.23047,27560.35938,27453.55078,27492.63086,27492.63086,286350000,1538
2019-11-06,27502.74023,27526.05078,27407.81055,27492.56055,27492.56055,237910000,1539
2019-11-07,27590.16016,27774.66992,27590.16016,27674.80078,27674.80078,259020000,1540
2019-11-08,27686.19922,27694.94922,27578.9707,27681.24023,27681.24023,221440000,1541
2019-11-11,27580.66016,27714.39063,27517.66992,27691.49023,27691.49023,202350000,1542
2019-11-12,27701.58984,27770.85938,27635.32031,27691.49023,27691.49023,213670000,1543
2019-11-13,27622.03906,27806.40039,27587.19922,27783.58984,27783.58984,278390000,1544
2019-11-14,27757.19922,27800.71094,27676.9707,27781.96094,27781.96094,303970000,1545
2019-11-15,27843.53906,28004.89063,27843.53906,28004.89063,28004.89063,283720000,1546
2019-11-18,27993.2207,28040.9707,27969.24023,28036.2207,28036.2207,252320000,1547
2019-11-19,28079.75977,28090.21094,27894.51953,27934.01953,27934.01953,245890000,1548
2019-11-20,27879.55078,27897.2793,27675.2793,27821.08984,27821.08984,258140000,1549
2019-11-21,27820.2793,27828.33008,27708.33984,27766.28906,27766.28906,232020000,1550
2019-11-22,27831.23047,27898.46094,27773.98047,27875.61914,27875.61914,214780000,1551
2019-11-25,27917.76953,28068.68945,27917.76953,28066.4707,28066.4707,248420000,1552
2019-11-26,28080.75,28146.01953,28042.21094,28121.67969,28121.67969,324050000,1553
2019-11-27,28156.4707,28174.9707,28075.23047,28164,28164,198210000,1554
2019-11-29,28103.16016,28119.50977,28042.5293,28051.41016,28051.41016,120630000,1555
2019-12-02,28109.74023,28109.83984,27782.34961,27783.03906,27783.03906,236610000,1556
2019-12-03,27501.98047,27524.74023,27325.13086,27502.81055,27502.81055,275350000,1557
2019-12-04,27634.63086,27727.44922,27612.08008,27649.7793,27649.7793,218200000,1558
2019-12-05,27736.05078,27745.19922,27562.80078,27677.78906,27677.78906,208600000,1559
2019-12-06,27839.67969,28035.84961,27839.67969,28015.06055,28015.06055,223310000,1560
2019-12-09,27987.05078,28010.41992,27906.14063,27909.59961,27909.59961,217000000,1561
2019-12-10,27900.65039,27949.01953,27804,27881.7207,27881.7207,213250000,1562
2019-12-11,27867.31055,27925.5,27801.80078,27911.30078,27911.30078,213510000,1563
2019-12-12,27898.33984,28224.94922,27859.86914,28132.05078,28132.05078,277740000,1564
2019-12-13,28123.64063,28290.73047,28028.32031,28135.38086,28135.38086,250660000,1565
2019-12-16,28191.66992,28337.49023,28191.66992,28235.89063,28235.89063,286770000,1566
2019-12-17,28221.75,28328.63086,28220.56055,28267.16016,28267.16016,286770000,1567
2019-12-18,28291.43945,28323.25,28239.2793,28239.2793,28239.2793,289890000,1568
2019-12-19,28278.31055,28381.48047,28278.24023,28376.96094,28376.96094,262570000,1569
2019-12-20,28608.64063,28608.64063,28445.59961,28455.08984,28455.08984,603780000,1570
2019-12-23,28491.7793,28582.49023,28491.7793,28551.5293,28551.5293,223530000,1571
2019-12-24,28572.57031,28576.80078,28503.21094,28515.44922,28515.44922,86150000,1572
2019-12-26,28539.46094,28624.09961,28535.15039,28621.39063,28621.39063,155970000,1573
2019-12-27,28675.33984,28701.66016,28608.98047,28645.25977,28645.25977,182280000,1574
2019-12-30,28654.75977,28664.68945,28428.98047,28462.14063,28462.14063,181600000,1575
2019-12-31,28414.64063,28547.34961,28376.49023,28538.43945,28538.43945,193340000,1576
2020-01-02,28638.9707,28872.80078,28627.76953,28868.80078,28868.80078,251820000,1577
2020-01-03,28553.33008,28716.31055,28500.35938,28634.88086,28634.88086,239590000,1578
2020-01-06,28465.5,28708.01953,28418.63086,28703.38086,28703.38086,252760000,1579
2020-01-07,28639.17969,28685.5,28565.2793,28583.67969,28583.67969,258900000,1580
2020-01-08,28556.14063,28866.17969,28522.50977,28745.08984,28745.08984,291750000,1581
2020-01-09,28851.9707,28988.00977,28844.31055,28956.90039,28956.90039,275060000,1582
2020-01-10,28977.51953,29009.07031,28789.09961,28823.76953,28823.76953,237830000,1583
2020-01-13,28869.00977,28909.91016,28819.42969,28907.05078,28907.05078,249830000,1584
2020-01-14,28895.5,29054.16016,28872.26953,28939.66992,28939.66992,287440000,1585
2020-01-15,28901.80078,29127.58984,28897.34961,29030.2207,29030.2207,260270000,1586
2020-01-16,29131.94922,29300.32031,29131.94922,29297.64063,29297.64063,252110000,1587
2020-01-17,29313.31055,29373.61914,29289.91016,29348.09961,29348.09961,321820000,1588
2020-01-21,29269.05078,29341.21094,29146.4707,29196.03906,29196.03906,320640000,1589
2020-01-22,29263.63086,29320.19922,29172.25977,29186.26953,29186.26953,283440000,1590
2020-01-23,29111.01953,29190.4707,28966.98047,29160.08984,29160.08984,307060000,1591
2020-01-24,29230.39063,29288.78906,28843.31055,28989.73047,28989.73047,380010000,1592
2020-01-27,28542.49023,28671.78906,28440.4707,28535.80078,28535.80078,337270000,1593
2020-01-28,28594.2793,28823.23047,28575.75,28722.84961,28722.84961,330140000,1594
2020-01-29,28820.5293,28944.24023,28728.18945,28734.44922,28734.44922,302290000,1595
2020-01-30,28640.16016,28879.71094,28489.75977,28859.43945,28859.43945,326850000,1596
2020-01-31,28813.03906,28813.03906,28169.5293,28256.0293,28256.0293,403890000,1597
2020-02-03,28319.65039,28630.39063,28319.65039,28399.81055,28399.81055,307910000,1598
2020-02-04,28696.74023,28904.88086,28696.74023,28807.63086,28807.63086,332750000,1599
2020-02-05,29048.73047,29308.89063,29000.84961,29290.84961,29290.84961,357540000,1600
2020-02-06,29388.58008,29408.05078,29246.92969,29379.76953,29379.76953,263700000,1601
2020-02-07,29286.91992,29286.91992,29056.98047,29102.50977,29102.50977,252860000,1602
2020-02-10,28995.66016,29278.07031,28995.66016,29276.82031,29276.82031,250510000,1603
2020-02-11,29390.71094,29415.39063,29210.4707,29276.33984,29276.33984,279540000,1604
2020-02-12,29406.75,29568.57031,29406.75,29551.41992,29551.41992,309530000,1605
2020-02-13,29436.0293,29535.40039,29345.92969,29423.31055,29423.31055,291150000,1606
2020-02-14,29440.4707,29463.03906,29283.17969,29398.08008,29398.08008,231000000,1607
2020-02-18,29282.7793,29330.16016,29116.81055,29232.18945,29232.18945,256600000,1608
2020-02-19,29312.69922,29409.08984,29274.38086,29348.0293,29348.0293,240640000,1609
2020-02-20,29296.25,29368.44922,28959.65039,29219.98047,29219.98047,287780000,1610
2020-02-21,29146.5293,29146.5293,28892.69922,28992.41016,28992.41016,311210000,1611
2020-02-24,28402.92969,28402.92969,27912.43945,27960.80078,27960.80078,452580000,1612
2020-02-25,28037.65039,28149.19922,26997.61914,27081.35938,27081.35938,513270000,1613
2020-02-26,27159.46094,27542.7793,26890.9707,26957.58984,26957.58984,472450000,1614
2020-02-27,26526,26775.31055,25752.82031,25766.64063,25766.64063,664980000,1615
2020-02-28,25270.83008,25494.24023,24681.00977,25409.35938,25409.35938,915990000,1616
2020-03-02,25590.50977,26706.16992,25391.96094,26703.32031,26703.32031,637200000,1617
2020-03-03,26762.4707,27084.58984,25706.2793,25917.41016,25917.41016,647080000,1618
2020-03-04,26383.67969,27102.33984,26286.31055,27090.85938,27090.85938,457590000,1619
2020-03-05,26671.91992,26671.91992,25943.33008,26121.2793,26121.2793,477370000,1620
2020-03-06,25457.21094,25994.38086,25226.61914,25864.7793,25864.7793,599780000,1621
2020-03-09,24992.35938,24992.35938,23706.07031,23851.01953,23851.01953,750430000,1622
2020-03-10,24453,25020.99023,23690.33984,25018.16016,25018.16016,654860000,1623
2020-03-11,24604.63086,24604.63086,23328.32031,23553.2207,23553.2207,663960000,1624
2020-03-12,22184.71094,22837.94922,21154.46094,21200.61914,21200.61914,908260000,1625
2020-03-13,21973.82031,23189.75977,21285.36914,23185.61914,23185.61914,843080000,1626
2020-03-16,20917.5293,21768.2793,20116.46094,20188.51953,20188.51953,770130000,1627
2020-03-17,20487.05078,21379.34961,19882.25977,21237.38086,21237.38086,793060000,1628
